agent,workload,network,seen,condition,episode,seed,total_tasks_generated,num_completed,num_failed,completion_rate,avg_latency_ms,deadline_met_rate,total_energy_joules,final_time_ms,task_seed,duration_ms,truncated,num_decisions,episode_return,p95_latency_ms,late_completions,deadline_failures,sla_violations,rejections,fail_deadline_missed_while_running,raw_latency,raw_sla,raw_rejection,raw_balance,raw_energy,raw_utilization,w_latency,w_sla,w_rejection,w_balance,w_energy,w_utilization,fail_server_full_or_incompatible
Random,normal,unseen,False,normal_unseen,3,50003,57.0,21.0,36.0,0.3684210526315789,1024.417421691261,1.0,3729.636655641494,33750.0,50003.0,10000.0,0.0,57.0,-126.76549058600378,1771.4472436809165,0.0,36.0,36.0,0.0,36.0,21.512765855516488,35.5,0.0,8.283472255284009,37.29636655641494,4.352073296226249,-10.756382927758244,-106.5,0.0,-2.485041676585203,-7.459273311282987,0.4352073296226249,0.0
Greedy,normal,unseen,False,normal_unseen,3,50003,57.0,21.0,36.0,0.3684210526315789,1140.0841832612077,1.0,1374.1977499325894,11580.0,50003.0,10000.0,0.0,57.0,-135.24845996396166,1781.4472436809165,0.0,36.0,36.0,0.0,36.0,23.94176784848536,40.0,0.0,3.2294610336400718,13.741977499325893,4.396577702382218,-11.97088392424268,-120.0,0.0,-0.9688383100920211,-2.7483954998651785,0.4396577702382216,0.0
PPO,normal,unseen,False,normal_unseen,3,50003,57.0,23.0,34.0,0.40350877192982454,813.0093034539399,1.0,5108.205718447858,46730.0,50003.0,10000.0,0.0,57.0,-129.64277782612027,1173.0622568486335,0.0,34.0,34.0,0.0,34.0,18.699213979440618,35.0,0.0,18.03063110590013,51.082057184478586,3.3242993226579176,-9.349606989720309,-105.0,0.0,-5.409189331770037,-10.216411436895717,0.33242993226579176,0.0
FIFO,normal,unseen,False,normal_unseen,4,50004,55.0,1.0,54.0,0.01818181818181818,802.6465343610374,1.0,7216.339736008085,67360.0,50004.0,10000.0,0.0,55.0,-192.2017585362174,802.6465343610374,0.0,54.0,54.0,0.0,54.0,0.8026465343610374,56.5,0.0,26.276229747623724,72.16339736008085,0.15113127266400478,-0.4013232671805187,-169.5,0.0,-7.882868924287116,-14.432679472016172,0.015113127266400479,0.0
RoundRobin,normal,unseen,False,normal_unseen,4,50004,55.0,22.0,33.0,0.4,916.9136025252898,1.0,3759.983117377911,33910.0,50004.0,10000.0,0.0,55.0,-137.8875249284068,1193.5243207180827,0.0,33.0,33.0,0.0,33.0,20.172099255556375,39.5,0.0,7.03840684861096,37.599831173779116,3.3001298871046854,-10.086049627778188,-118.5,0.0,-2.1115220545832885,-7.519966234755822,0.3300129887104686,0.0
Random,normal,unseen,False,normal_unseen,4,50004,55.0,19.0,36.0,0.34545454545454546,935.5244773667868,1.0,3749.555336302821,33910.0,50004.0,10000.0,0.0,55.0,-142.3994487927904,1427.683403916317,0.0,36.0,36.0,0.0,36.0,17.774965069968946,41.5,0.0,6.2814549160248365,37.49555336302821,3.715808896071382,-8.887482534984473,-124.5,0.0,-1.884436474807451,-7.499110672605642,0.37158088960713836,0.0
Greedy,normal,unseen,False,normal_unseen,4,50004,55.0,21.0,34.0,0.38181818181818183,961.9475390261077,1.0,1611.266006726176,13910.0,50004.0,10000.0,0.0,55.0,-135.4154553548568,1817.4726028317032,0.0,34.0,34.0,0.0,34.0,20.200898319548266,40.5,0.0,2.9451166319402997,16.112660067261757,2.910608079518206,-10.100449159774133,-121.5,0.0,-0.88353498958209,-3.2225320134523523,0.29106080795182065,0.0
PPO,normal,unseen,False,normal_unseen,4,50004,55.0,20.0,35.0,0.36363636363636365,762.6478798157119,1.0,4275.064790159958,39110.0,50004.0,10000.0,0.0,55.0,-141.12326104837973,1280.242831611623,0.0,35.0,35.0,0.0,35.0,15.25295759631424,40.0,0.0,17.31158992740831,42.75064790159958,2.468243083198002,-7.62647879815712,-120.0,0.0,-5.193476978222492,-8.550129580319915,0.24682430831980023,0.0
FIFO,normal,unseen,False,normal_unseen,5,50005,50.0,0.0,50.0,0.0,0.0,0.0,5248.308639313351,49020.0,50005.0,10000.0,0.0,50.0,-162.6866635228615,0.0,0.0,50.0,50.0,0.0,50.0,0.0,48.5,0.0,22.300154147449295,52.48308639313351,0.0,0.0,-145.5,0.0,-6.690046244234789,-10.496617278626703,0.0,0.0
RoundRobin,normal,unseen,False,normal_unseen,5,50005,50.0,20.0,30.0,0.4,1043.0195861719053,1.0,2646.4883133457593,23650.0,50005.0,10000.0,0.0,50.0,-117.43057643281622,1659.9049280434592,0.0,30.0,30.0,0.0,30.0,20.86039172343811,33.5,0.0,5.0602082743565555,26.464883133457594,3.10658537901314,-10.430195861719055,-100.5,0.0,-1.5180624823069666,-5.292976626691519,0.310658537901314,0.0
Random,normal,unseen,False,normal_unseen,5,50005,50.0,16.0,34.0,0.32,917.5829395821233,0.9375,1976.4130867604565,17790.0,50005.0,10000.0,0.0,50.0,-120.78469164874011,1329.5886357628374,1.0,34.0,35.0,0.0,34.0,14.681327033313973,36.0,0.0,5.829604240914526,19.764130867604557,2.576793137121413,-7.340663516656987,-108.0,0.0,-1.7488812722743576,-3.952826173520913,0.2576793137121413,0.0
Greedy,normal,unseen,False,normal_unseen,5,50005,50.0,21.0,29.0,0.42,1005.9055880175554,0.9523809523809523,1578.5398194987963,13500.0,50005.0,10000.0,0.0,50.0,-108.73846796517294,1435.0046535076053,1.0,29.0,30.0,0.0,29.0,21.12401734836866,31.5,0.0,2.9615488439857103,15.785398194987962,3.690850012046957,-10.56200867418433,-94.5,0.0,-0.888464653195713,-3.1570796389975926,0.36908500120469573,0.0
PPO,normal,unseen,False,normal_unseen,5,50005,50.0,17.0,33.0,0.34,724.1690524556104,1.0,4441.75381671823,40780.0,50005.0,10000.0,0.0,50.0,-124.62684747789041,1257.519202097585,0.0,33.0,33.0,0.0,33.0,12.310873891745379,35.0,0.0,15.977283408388825,44.4175381671823,2.052821239354056,-6.155436945872689,-105.0,0.0,-4.7931850225166475,-8.883507633436462,0.20528212393540554,0.0
FIFO,normal,unseen,False,normal_unseen,6,50006,41.0,1.0,40.0,0.024390243902439025,1056.84660363344,1.0,5497.673177500635,51320.0,50006.0,10000.0,0.0,41.0,-146.24028613514741,1056.84660363344,0.0,40.0,40.0,0.0,40.0,1.05684660363344,43.5,0.0,14.075924414958424,54.97673177500635,0.06260846158096621,-0.52842330181672,-130.5,0.0,-4.222777324487526,-10.99534635500127,0.006260846158096621,0.0
RoundRobin,normal,unseen,False,normal_unseen,6,50006,41.0,15.0,26.0,0.36585365853658536,829.8975226368618,0.9333333333333333,2223.245136216084,20200.0,50006.0,10000.0,0.0,41.0,-106.03263599334288,1334.6605848593022,1.0,26.0,27.0,0.0,26.0,12.448462839552926,31.5,0.0,3.4375829649884495,22.232451362160838,1.6936058836227657,-6.224231419776463,-94.5,0.0,-1.0312748894965347,-4.446490272432168,0.16936058836227655,0.0
Random,normal,unseen,False,normal_unseen,6,50006,41.0,15.0,26.0,0.36585365853658536,873.5944150922786,1.0,3688.1696647817457,33940.0,50006.0,10000.0,0.0,41.0,-104.9833175405073,1403.0330731193346,0.0,26.0,26.0,0.0,26.0,13.103916226384179,30.0,0.0,3.955978076764871,36.881696647817456,1.3177332527775192,-6.551958113192089,-90.0,0.0,-1.1867934230294608,-7.376339329563493,0.1317733252777519,0.0
Greedy,normal,unseen,False,normal_unseen,6,50006,41.0,12.0,29.0,0.2926829268292683,1031.4794888399247,1.0,1341.6339042598772,11930.0,50006.0,10000.0,0.0,41.0,-112.82863724065805,1731.6558951816417,0.0,29.0,29.0,0.0,29.0,12.377753866079093,34.5,0.0,2.163979452440289,13.416339042598773,1.9270133663332407,-6.188876933039547,-103.5,0.0,-0.6491938357320869,-2.6832678085197545,0.19270133663332403,0.0
PPO,normal,unseen,False,normal_unseen,6,50006,41.0,10.0,31.0,0.24390243902439024,608.3710259419626,1.0,5375.8101377602525,49910.0,50006.0,10000.0,0.0,41.0,-116.52701636194578,1008.1600634434434,0.0,31.0,31.0,0.0,31.0,6.083710259419627,33.0,0.0,12.775791410173928,53.75810137760252,0.991964663367254,-3.0418551297098135,-99.0,0.0,-3.832737423052178,-10.751620275520505,0.09919646633672541,0.0
FIFO,normal,unseen,False,normal_unseen,7,50007,47.0,0.0,47.0,0.0,0.0,0.0,5069.624832490397,47350.0,50007.0,10000.0,0.0,47.0,-135.2704501824036,0.0,0.0,47.0,47.0,0.0,47.0,0.0,40.0,0.0,17.104001724742666,50.696248324903976,0.0,0.0,-120.0,0.0,-5.1312005174228,-10.139249664980795,0.0,0.0
RoundRobin,normal,unseen,False,normal_unseen,7,50007,47.0,23.0,24.0,0.48936170212765956,1050.839417861658,0.9565217391304348,2070.5033985078353,18100.0,50007.0,10000.0,0.0,47.0,-83.60187695757983,1851.1888939858948,1.0,24.0,25.0,0.0,24.0,24.169306610818133,22.0,0.0,5.349698856581209,20.70503398507835,2.28692801819278,-12.084653305409066,-66.0,0.0,-1.6049096569743622,-4.141006797015671,0.22869280181927787,0.0
Random,normal,unseen,False,normal_unseen,7,50007,47.0,17.0,30.0,0.3617021276595745,978.0524107444782,1.0,3518.61266780288,32060.0,50007.0,10000.0,0.0,47.0,-95.36079700384356,1951.4017534720006,0.0,30.0,30.0,0.0,30.0,16.62689098265613,26.0,0.0,7.414723743146369,35.186126678028806,2.142909460341795,-8.313445491328064,-78.0,0.0,-2.2244171229439105,-7.03722533560576,0.21429094603417945,0.0
Greedy,normal,unseen,False,normal_unseen,7,50007,47.0,22.0,25.0,0.46808510638297873,991.3190385806655,0.9545454545454546,1913.1266841337851,16620.0,50007.0,10000.0,0.0,47.0,-85.94322889344247,1654.5689795096741,1.0,25.0,26.0,0.0,25.0,21.809018848774645,23.5,0.0,3.487712190531755,19.131266841337855,3.3384755637194377,-10.904509424387323,-70.5,0.0,-1.0463136571595262,-3.8262533682675706,0.3338475563719438,0.0
PPO,normal,unseen,False,normal_unseen,7,50007,47.0,15.0,32.0,0.3191489361702128,712.9518682212487,1.0,4773.069769574473,43900.0,50007.0,10000.0,0.0,47.0,-104.2003801388076,1067.9051828324941,0.0,32.0,32.0,0.0,32.0,10.694278023318729,28.5,0.0,13.51596313708422,47.73069769574473,2.4768735312597387,-5.3471390116593644,-85.5,0.0,-4.054788941125267,-9.546139539148946,0.24768735312597398,0.0
FIFO,normal,unseen,False,normal_unseen,8,50008,50.0,1.0,49.0,0.02,731.2020653587172,1.0,5012.494086625694,46820.0,50008.0,10000.0,0.0,50.0,-166.3694458635,731.2020653587172,0.0,49.0,49.0,0.0,49.0,0.7312020653587171,50.0,0.0,19.951351565668922,50.124940866256935,0.06548812131434484,-0.36560103267935856,-150.0,0.0,-5.985405469700676,-10.024988173251387,0.006548812131434484,0.0
RoundRobin,normal,unseen,False,normal_unseen,8,50008,50.0,22.0,28.0,0.44,753.5839216649737,1.0,2136.37249885692,19020.0,50008.0,10000.0,0.0,50.0,-111.28108521436981,1009.2032661821416,0.0,28.0,28.0,0.0,28.0,16.57884627662942,32.5,0.0,5.064928147989016,21.3637249885692,3.0056136605544883,-8.28942313831471,-97.5,0.0,-1.5194784443967047,-4.272744997713841,0.3005613660554487,0.0
Random,normal,unseen,False,normal_unseen,8,50008,50.0,21.0,29.0,0.42,864.9071688806233,1.0,1795.2313019095075,15720.0,50008.0,10000.0,0.0,50.0,-107.12393159064555,1426.70410590359,0.0,29.0,29.0,0.0,29.0,18.163050546493093,31.0,0.0,5.9302677254397,17.952313019095076,3.2713660405190357,-9.081525273246546,-93.0,0.0,-1.7790803176319097,-3.590462603819015,0.32713660405190315,0.0
Greedy,normal,unseen,False,normal_unseen,8,50008,50.0,27.0,23.0,0.54,859.9973462957676,1.0,1362.7596658974549,11400.0,50008.0,10000.0,0.0,50.0,-95.0220477556854,1418.1504453036737,0.0,23.0,23.0,0.0,23.0,23.21992834998573,26.5,0.0,5.135737046421021,13.627596658974547,3.5415686502868162,-11.609964174992864,-79.5,0.0,-1.5407211139263062,-2.7255193317949096,0.35415686502868143,0.0
PPO,normal,unseen,False,normal_unseen,8,50008,50.0,19.0,31.0,0.38,717.5903433290972,1.0,4446.239652323698,40800.0,50008.0,10000.0,0.0,50.0,-116.1191155017342,1089.6237847796492,0.0,31.0,31.0,0.0,31.0,13.634216523252848,32.0,0.0,15.246376586502219,44.462396523236976,1.6438504049029514,-6.817108261626424,-96.0,0.0,-4.573912975950664,-8.892479304647395,0.1643850404902952,0.0
FIFO,normal,unseen,False,normal_unseen,9,50009,51.0,0.0,51.0,0.0,0.0,0.0,6265.497536707419,58510.0,50009.0,10000.0,0.0,51.0,-191.82064377777584,0.0,0.0,51.0,51.0,0.0,51.0,0.0,57.5,0.0,22.638953274472655,62.65497536707419,0.020372779808089048,0.0,-172.5,0.0,-6.791685982341796,-12.53099507341484,0.0020372779808089047,0.0
RoundRobin,normal,unseen,False,normal_unseen,9,50009,51.0,21.0,30.0,0.4117647058823529,1002.3944498832158,1.0,3408.7000620284784,30870.0,50009.0,10000.0,0.0,51.0,-132.72900370821833,1327.5226234207648,0.0,30.0,30.0,0.0,30.0,21.050283447547532,38.0,0.0,5.764213005701147,34.087000620284776,3.4280204132277103,-10.525141723773766,-114.0,0.0,-1.7292639017103433,-6.817400124056958,0.3428020413227711,0.0
Random,normal,unseen,False,normal_unseen,9,50009,51.0,16.0,35.0,0.3137254901960784,1078.1366598713016,0.9375,2275.5240652547977,20410.0,50009.0,10000.0,0.0,51.0,-144.83145004502595,1946.466107974265,1.0,35.0,36.0,0.0,35.0,17.250186557940825,43.5,0.0,4.716823233138111,22.755240652547975,2.5973833439551948,-8.625093278970413,-130.5,0.0,-1.4150469699414334,-4.551048130509596,0.2597383343955194,0.0
Greedy,normal,unseen,False,normal_unseen,9,50009,51.0,19.0,32.0,0.37254901960784315,1021.8704310692153,1.0,1325.8638548933513,11400.0,50009.0,10000.0,0.0,51.0,-139.0536758688776,1576.7411888978254,0.0,32.0,32.0,0.0,32.0,19.41553819031509,42.0,0.0,3.3595188416274833,13.258638548933517,3.1367658855490568,-9.707769095157545,-126.0,0.0,-1.0078556524882443,-2.651727709786703,0.3136765885549059,0.0
PPO,normal,unseen,False,normal_unseen,9,50009,51.0,14.0,37.0,0.27450980392156865,693.9391331651315,1.0,5147.8463650559825,47610.0,50009.0,10000.0,0.0,51.0,-147.35713879998548,1036.996353408537,0.0,37.0,37.0,0.0,37.0,9.715147864311842,42.5,0.0,16.140324864358846,51.47846365055983,1.3822532159006127,-4.857573932155921,-127.5,0.0,-4.842097459307656,-10.295692730111968,0.13822532159006123,0.0
FIFO,heavy,normal,True,heavy_normal,0,50000,187.0,0.0,187.0,0.0,0.0,0.0,16554.405575972432,154610.0,50000.0,10000.0,0.0,187.0,-702.2133965256281,0.0,0.0,187.0,187.0,0.0,187.0,0.0,206.5,0.0,165.75979199427331,165.54405575972433,1.2335222459885213,0.0,-619.5,0.0,-49.72793759828188,-33.10881115194486,0.1233522245988521,0.0
RoundRobin,heavy,normal,True,heavy_normal,0,50000,187.0,49.0,138.0,0.2620320855614973,988.8258529547193,0.9591836734693877,6383.887174832853,56040.0,50000.0,10000.0,0.0,187.0,-542.0419337232004,1908.1985193252492,2.0,126.0,128.0,12.0,126.0,48.38452109461022,149.0,10.5,64.71403984883695,63.83887174832853,33.32313128421661,-24.19226054730511,-447.0,-42.0,-19.414211954651094,-12.767774349665707,3.332313128421658,12.0
Random,heavy,normal,True,heavy_normal,0,50000,187.0,29.0,158.0,0.15508021390374332,968.6674984515848,1.0,4153.304413531923,36000.0,50000.0,10000.0,0.0,187.0,-582.0663263397013,1660.0980568049804,0.0,147.0,147.0,11.0,147.0,28.09135745509596,165.5,12.5,52.8399386930155,41.53304413531924,26.37942822815166,-14.04567872754798,-496.5,-50.0,-15.851981607904637,-8.306608827063847,2.6379428228151656,11.0
Greedy,heavy,normal,True,heavy_normal,0,50000,187.0,17.0,170.0,0.09090909090909091,1105.4635181429262,1.0,3367.754501982876,29440.0,50000.0,10000.0,0.0,187.0,-589.3587290347091,1606.7881558667127,0.0,170.0,170.0,0.0,170.0,18.792879808429745,190.5,0.0,12.583360275113609,33.67754501982877,20.482279560057272,-9.396439904214873,-571.5,0.0,-3.7750080825340846,-6.735509003965754,2.048227956005726,0.0
PPO,heavy,normal,True,heavy_normal,0,50000,187.0,41.0,146.0,0.2192513368983957,913.3873344378507,0.975609756097561,4044.991852009628,34770.0,50000.0,10000.0,0.0,187.0,-538.4024977388164,1487.5721562708159,1.0,146.0,147.0,0.0,146.0,37.44888071195187,166.0,0.0,54.394715163594164,40.44991852009628,27.30340870257181,-18.724440355975936,-498.0,0.0,-16.31841454907826,-8.089983704019255,2.730340870257187,0.0
FIFO,heavy,normal,True,heavy_normal,1,50001,194.0,3.0,191.0,0.015463917525773196,1631.8397063076616,1.0,17146.93501522377,159970.0,50001.0,10000.0,0.0,194.0,-754.9157786108375,2217.526530038362,0.0,191.0,191.0,0.0,191.0,4.895519118922984,222.0,0.0,174.76709347469705,171.4693501522377,2.559790214806273,-2.447759559461492,-666.0,0.0,-52.43012804240897,-34.29387003044754,0.255979021480627,0.0
RoundRobin,heavy,normal,True,heavy_normal,1,50001,194.0,41.0,153.0,0.211340206185567,1105.3424398469963,0.9512195121951219,6836.167340806554,59830.0,50001.0,10000.0,0.0,194.0,-618.1284867389793,2233.801614741199,2.0,145.0,147.0,8.0,145.0,45.26760031530246,178.0,8.0,65.30508048670013,68.36167340806554,37.69172246295028,-22.63380015765123,-534.0,-32.0,-19.591524146010027,-13.672334681613108,3.7691722462950277,8.0
Random,heavy,normal,True,heavy_normal,1,50001,194.0,37.0,157.0,0.19072164948453607,1154.6499105037924,0.972972972972973,4739.141245304751,40710.0,50001.0,10000.0,0.0,194.0,-641.120055516102,2150.2026389838393,1.0,144.0,145.0,13.0,144.0,42.722046688640305,179.5,14.0,64.73899527100423,47.391412453047494,36.40948900128899,-21.361023344320152,-538.5,-56.0,-19.42169858130126,-9.478282490609502,3.6409489001289064,13.0
Greedy,heavy,normal,True,heavy_normal,1,50001,194.0,28.0,166.0,0.14432989690721648,1374.4698215618866,0.9642857142857143,2632.6196560577782,21490.0,50001.0,10000.0,0.0,194.0,-630.1654227743563,2502.0768583638774,1.0,166.0,167.0,0.0,166.0,38.48515500373283,200.5,0.0,23.642545678914107,26.326196560577785,29.351577432996816,-19.242577501866414,-601.5,0.0,-7.092763703674223,-5.2652393121155585,2.9351577432996874,0.0
PPO,heavy,normal,True,heavy_normal,1,50001,194.0,40.0,154.0,0.20618556701030927,867.8032262282338,1.0,3908.3024183402836,32790.0,50001.0,10000.0,0.0,194.0,-583.4229035875321,1803.7969947119789,0.0,154.0,154.0,0.0,154.0,34.71212904912935,181.5,0.0,56.784544040611955,39.08302418340284,32.85128985896605,-17.356064524564676,-544.5,0.0,-17.035363212183572,-7.816604836680569,3.2851289858966033,0.0
FIFO,heavy,normal,True,heavy_normal,2,50002,174.0,1.0,173.0,0.005747126436781609,1118.4584774512182,1.0,14268.25312549779,133200.0,50002.0,10000.0,0.0,174.0,-668.8488741125631,1118.4584774512182,0.0,173.0,173.0,0.0,173.0,1.1184584774512183,198.0,0.0,152.91083734936234,142.6825312549779,1.2011258196690553,-0.5592292387256091,-594.0,0.0,-45.873251204808625,-28.536506250995586,0.12011258196690552,0.0
RoundRobin,heavy,normal,True,heavy_normal,2,50002,174.0,47.0,127.0,0.27011494252873564,1053.6796062511646,0.9787234042553191,5429.999096766257,46660.0,50002.0,10000.0,0.0,174.0,-527.1214678064929,1920.651354390561,1.0,119.0,120.0,8.0,119.0,49.52294149380473,146.0,10.5,50.1102457004149,54.299990967662566,35.330748440663136,-24.761470746902365,-438.0,-42.0,-15.03307371012447,-10.859998193532517,3.533074844066317,8.0
Random,heavy,normal,True,heavy_normal,2,50002,174.0,36.0,138.0,0.20689655172413793,970.2482463963614,1.0,7007.070148516843,62710.0,50002.0,10000.0,0.0,174.0,-553.5531643888085,1597.6145952886632,0.0,127.0,127.0,11.0,127.0,34.92893687026901,152.5,12.0,63.23606068840004,70.07070148516843,23.96262549879937,-17.464468435134506,-457.5,-48.0,-18.970818206520015,-14.014140297033688,2.3962625498799337,11.0
Greedy,heavy,normal,True,heavy_normal,2,50002,174.0,22.0,152.0,0.12643678160919541,1159.7537613650763,1.0,2480.344630383153,21000.0,50002.0,10000.0,0.0,174.0,-563.9319916765577,1976.531355690551,0.0,152.0,152.0,0.0,152.0,25.514582750031675,181.5,0.0,12.984820162342746,24.803446303831528,21.814350079271218,-12.757291375015837,-544.5,0.0,-3.895446048702823,-4.960689260766305,2.1814350079271234,0.0
PPO,heavy,normal,True,heavy_normal,2,50002,174.0,39.0,135.0,0.22413793103448276,829.9709832480363,0.9743589743589743,3582.1956950163703,30630.0,50002.0,10000.0,0.0,174.0,-508.76417765790865,1740.6888907855514,1.0,135.0,136.0,0.0,135.0,32.36886834667341,157.0,0.0,56.52435540222568,35.82195695016371,25.419545261285208,-16.184434173336705,-471.0,0.0,-16.95730662066772,-7.164391390032741,2.5419545261285243,0.0
FIFO,heavy,normal,True,heavy_normal,3,50003,175.0,1.0,174.0,0.005714285714285714,1546.8905909670523,1.0,16297.960410597854,152100.0,50003.0,10000.0,0.0,175.0,-672.2318529228136,1546.8905909670523,0.0,174.0,174.0,0.0,174.0,1.5468905909670523,197.5,0.0,155.16464247105955,162.97960410597855,1.8690593518360799,-0.7734452954835261,-592.5,0.0,-46.549392741317774,-32.59592082119571,0.18690593518360793,0.0
RoundRobin,heavy,normal,True,heavy_normal,3,50003,175.0,33.0,142.0,0.18857142857142858,1048.9455893705633,1.0,4772.953700412803,41690.0,50003.0,10000.0,0.0,175.0,-565.9552487011414,1559.2779664751292,0.0,128.0,128.0,14.0,128.0,34.615204449228585,154.0,16.5,46.09850284804534,47.729537004128034,27.278117787119932,-17.307602224614293,-462.0,-66.0,-13.829550854413608,-9.545907400825607,2.7278117787120006,14.0
Random,heavy,normal,True,heavy_normal,3,50003,175.0,32.0,143.0,0.18285714285714286,1145.645450586034,1.0,5133.966586569724,45190.0,50003.0,10000.0,0.0,175.0,-567.0812298270365,1872.1625592395235,0.0,132.0,132.0,11.0,132.0,36.66065441875309,157.5,12.5,61.323502364715765,51.33966586569724,24.14081264894344,-18.330327209376545,-472.5,-50.0,-18.39705070941473,-10.267933173139449,2.4140812648943415,11.0
Greedy,heavy,normal,True,heavy_normal,3,50003,175.0,24.0,151.0,0.13714285714285715,1231.2834702924877,1.0,2627.258383206878,21910.0,50003.0,10000.0,0.0,175.0,-555.5458092370214,2022.0028948418724,0.0,151.0,151.0,0.0,151.0,29.550803287019704,178.0,0.0,13.442812495622302,26.272583832068783,25.16952921588827,-14.775401643509852,-534.0,0.0,-4.032843748686691,-5.254516766413756,2.5169529215888233,0.0
PPO,heavy,normal,True,heavy_normal,3,50003,175.0,39.0,136.0,0.22285714285714286,821.5090706296056,1.0,3916.796797982527,33500.0,50003.0,10000.0,0.0,175.0,-520.7998917661957,1435.77525969129,0.0,136.0,136.0,0.0,136.0,32.038853754554616,160.5,0.0,60.452425583356465,39.16796797982528,26.88856382053525,-16.019426877277308,-481.5,0.0,-18.135727675006923,-7.833593595965056,2.6888563820535207,0.0
FIFO,heavy,normal,True,heavy_normal,4,50004,188.0,1.0,187.0,0.005319148936170213,1205.179592878066,1.0,16659.259397377773,155530.0,50004.0,10000.0,0.0,188.0,-701.6431143877733,1205.179592878066,0.0,187.0,187.0,0.0,187.0,1.205179592878066,206.0,0.0,166.14669705042772,166.59259397377772,1.2200331854967206,-0.602589796439033,-618.0,0.0,-49.8440091151282,-33.31851879475555,0.12200331854967206,0.0
RoundRobin,heavy,normal,True,heavy_normal,4,50004,188.0,38.0,150.0,0.20212765957446807,1110.7998964205594,1.0,3611.427788544457,30290.0,50004.0,10000.0,0.0,188.0,-583.5530728150472,1978.2783952835803,0.0,134.0,134.0,16.0,134.0,42.210396063981264,154.5,20.0,49.52074691817399,36.114277885444565,31.312048694848734,-21.105198031990632,-463.5,-80.0,-14.856224075452204,-7.2228555770889145,3.1312048694848733,16.0
Random,heavy,normal,True,heavy_normal,4,50004,188.0,35.0,153.0,0.18617021276595744,1118.1195446362885,1.0,5767.622400535409,50270.0,50004.0,10000.0,0.0,188.0,-598.541961303274,1810.9963723429844,0.0,140.0,140.0,13.0,140.0,39.1341840622701,163.5,15.0,67.17386590700559,57.676224005354086,32.12535301033164,-19.56709203113505,-490.5,-60.0,-20.15215977210167,-11.53524480107082,3.2125353010331636,13.0
Greedy,heavy,normal,True,heavy_normal,4,50004,188.0,33.0,155.0,0.17553191489361702,1230.9920333092268,0.9696969696969697,3104.699028279816,25910.0,50004.0,10000.0,0.0,188.0,-570.2280182444622,1876.8710355886417,1.0,155.0,156.0,0.0,155.0,40.622737099204485,180.5,0.0,16.703334563566976,31.046990282798163,28.037487307697603,-20.311368549602243,-541.5,0.0,-5.0110003690700955,-6.209398056559631,2.803748730769761,0.0
PPO,heavy,normal,True,heavy_normal,4,50004,188.0,45.0,143.0,0.2393617021276596,907.7497199068035,1.0,4253.035124989694,35860.0,50004.0,10000.0,0.0,188.0,-529.397515052044,1541.626158778076,0.0,143.0,143.0,0.0,143.0,40.848737395806154,162.5,0.0,54.856846793573105,42.530351249896924,34.89977933910431,-20.424368697903077,-487.5,0.0,-16.457054038071934,-8.50607024997939,3.4899779339104353,0.0
FIFO,heavy,normal,True,heavy_normal,5,50005,190.0,1.0,189.0,0.005263157894736842,1130.3103491572037,1.0,16606.04250660589,155110.0,50005.0,10000.0,0.0,190.0,-718.657933841399,1130.3103491572037,0.0,189.0,189.0,0.0,189.0,1.1303103491572037,211.5,0.0,168.28198008019447,166.06042506605888,1.0390037044968001,-0.5651551745786019,-634.5,0.0,-50.484594024058225,-33.212085013211784,0.10390037044968,0.0
RoundRobin,heavy,normal,True,heavy_normal,5,50005,190.0,35.0,155.0,0.18421052631578946,1083.208641418425,1.0,6759.254026006437,59840.0,50005.0,10000.0,0.0,190.0,-597.0383176061039,1818.2296851056824,0.0,144.0,144.0,11.0,144.0,37.91230244964488,162.5,15.0,66.48916847333167,67.59254026006437,28.830922127305335,-18.95615122482244,-487.5,-60.0,-19.94675054199949,-13.518508052012873,2.8830922127305283,11.0
Random,heavy,normal,True,heavy_normal,5,50005,190.0,28.0,162.0,0.14736842105263157,1238.1192612816287,1.0,4677.290092078647,40290.0,50005.0,10000.0,0.0,190.0,-611.0315866067051,1933.912209420276,0.0,152.0,152.0,10.0,152.0,34.66733931588561,172.5,12.5,66.29932382163867,46.77290092078647,30.464603818864738,-17.333669657942806,-517.5,-50.0,-19.889797146491592,-9.354580184157292,3.0464603818864724,10.0
Greedy,heavy,normal,True,heavy_normal,5,50005,190.0,23.0,167.0,0.12105263157894737,1317.987241757787,1.0,2754.7169780646,23080.0,50005.0,10000.0,0.0,190.0,-596.4789973172533,2290.955911254607,0.0,167.0,167.0,0.0,167.0,30.3137065604291,191.0,0.0,17.19806921120022,27.547169780645998,23.46710682450367,-15.15685328021455,-573.0,0.0,-5.159420763360074,-5.5094339561291985,2.3467106824503605,0.0
PPO,heavy,normal,True,heavy_normal,5,50005,190.0,36.0,154.0,0.18947368421052632,867.9020121425033,1.0,3847.2219457636825,32400.0,50005.0,10000.0,0.0,190.0,-552.3512139215293,1434.753578294438,0.0,154.0,154.0,0.0,154.0,31.244472437130117,172.0,0.0,53.53953417875638,38.47221945763682,30.27326442189875,-15.622236218565059,-516.0,0.0,-16.061860253626904,-7.694443891527364,3.027326442189875,0.0
